Year,Location,Area,Rainfall,Soil,temperature,Irrigation,Yeilds,Humidity,crop,Demand,Price
2021,Odisha,50,1742.0,Red,25,Surface,55684.09,50,Groundnut,6.0,79.97
2021,Chhattisgarh,29,1273.0,Laterite,41,Basin,63708.92,50,Maize,0.3,26.24
2021,Andhra Pradesh,17,1013.0,Red,36,Drip,6058.66,50,Cotton,5.0,72.16
2021,Tamil Nadu,19,940.0,Red,33,Drip,17208.3,35,Groundnut,6.0,75.22
2021,Andhra Pradesh,12,1093.0,Black,40,Sprinkler,18893.04,50,Groundnut,6.0,77.59
2021,Odisha,42,1549.0,Red,38,Basin,94784.81,50,Paddy,10.0,36.17
2021,Punjab,18,666.0,Black,35,Drip,9419.56,40,Cotton,5.0,65.1
2021,Uttar Pradesh,15,804.0,Black,35,Sprinkler,38568.44,50,Paddy,10.0,32.47
2021,Tamil Nadu,16,1009.0,Red,43,Drip,44805.98,35,Paddy,10.0,33.7
2021,Chhattisgarh,41,1057.0,Red,32,Drip,91166.97,35,Maize,0.3,26.24
2021,Uttar Pradesh,13,1173.0,Alluvial,34,Basin,6756.59,50,Greengram,5.0,100.38
2021,West Bengal,49,2817.0,Saline,31,Basin,80537.36,40,Paddy,10.0,31.24
2021,West Bengal,15,2153.0,Alluvial,27,Surface,2036.61,50,Cotton,5.0,65.1
2021,West Bengal,43,2978.0,Alluvial,37,Surface,5230.51,40,Cotton,5.0,65.1
2021,Uttar Pradesh,48,621.0,Alluvial,38,Furrow,68486.81,40,Groundnut,6.0,65.72
2021,Chhattisgarh,1,1153.0,Laterite,31,Basin,2026.21,50,Maize,0.3,26.24
2021,Uttar Pradesh,29,676.0,Black,44,Drip,7149.29,50,Cotton,5.0,67.45
2021,Punjab,48,722.0,Alluvial,41,Sprinkler,25963.27,50,Cotton,5.0,65.1
2021,West Bengal,47,1740.0,Alluvial,44,Surface,21866.18,40,Greengram,5.0,106.26
2021,Telangana,45,982.0,Red,44,Drip,90457.65,50,Groundnut,6.0,79.97
2021,Andhra Pradesh,2,972.0,Black,24,Sprinkler,555.28,45,Cotton,5.0,72.16
2021,Chhattisgarh,41,1170.0,Laterite,29,Surface,87028.61,45,Paddy,10.0,32.47
2021,Chhattisgarh,13,1511.0,Laterite,42,Surface,26293.7,50,Maize,0.3,26.24
2021,Punjab,49,706.0,Black,34,Drip,24376.16,40,Cotton,5.0,65.1
2021,Andhra Pradesh,50,939.0,Red,33,Drip,91092.92,35,Groundnut,6.0,77.59
2021,West Bengal,27,1921.0,Alluvial,24,Surface,5032.5,50,Cotton,5.0,65.1
2021,West Bengal,26,1871.0,Alluvial,33,Basin,2884.61,40,Cotton,5.0,65.1
2021,Chhattisgarh,25,1154.0,Laterite,38,Surface,57479.13,50,Maize,0.3,26.24
2021,West Bengal,16,1280.0,Alluvial,23,Surface,9936.61,50,Greengram,5.0,106.26
2021,Andhra Pradesh,46,840.0,Laterite,38,Drip,107555.84,50,Paddy,10.0,34.94
2021,Andhra Pradesh,15,874.0,Black,34,Drip,5261.87,50,Cotton,5.0,72.16
2021,West Bengal,21,1335.0,Alluvial,24,Surface,12619.72,50,Greengram,5.0,106.26
2021,Punjab,18,586.0,Black,35,Furrow,50063.75,50,Wheat,7.0,30.39
2021,Tamil Nadu,20,1138.0,Laterite,40,Drip,44314.66,50,Paddy,10.0,33.7
2021,Chhattisgarh,31,1477.0,Red,32,Basin,91440.33,50,Wheat,7.0,29.19
2021,Chhattisgarh,24,1216.0,Red,37,Surface,45148.62,50,Paddy,10.0,32.47
2021,Tamil Nadu,35,1053.0,Red,28,Drip,95287.34,60,Paddy,10.0,33.7
2021,Tamil Nadu,16,1185.0,Laterite,37,Basin,30351.2,50,Paddy,10.0,33.7
2021,Assam,39,2132.0,Alluvial,38,Basin,58679.65,50,Jute,4.0,58.66
2021,Odisha,50,1795.0,Laterite,28,Surface,11948.45,60,Cotton,5.0,74.51
2021,Uttar Pradesh,22,677.0,Laterite,30,Furrow,38294.69,60,Paddy,10.0,32.47
2021,Chhattisgarh,6,1195.0,Red,30,Basin,12350.17,45,Maize,0.3,26.24
2021,Assam,21,3135.0,Laterite,42,Basin,25348.53,50,Jute,4.0,58.66
2021,Telangana,36,1101.0,Black,23,Sprinkler,102516.75,60,Paddy,10.0,36.17
2021,Chhattisgarh,36,1104.0,Laterite,38,Sprinkler,72669.95,50,Maize,0.3,26.24
2021,Odisha,39,1356.0,Laterite,26,Surface,11973.55,60,Cotton,5.0,74.51
2021,Punjab,7,674.0,Alluvial,36,Furrow,18322.36,40,Paddy,10.0,33.7
2021,West Bengal,2,1850.0,Laterite,24,Surface,283.08,60,Cotton,5.0,65.1
2021,Punjab,35,747.0,Black,43,Furrow,67078.88,50,Paddy,10.0,33.7
2021,Chhattisgarh,38,1285.0,Red,34,Basin,81420.59,35,Maize,0.3,26.24
2021,Punjab,8,700.0,Alluvial,42,Sprinkler,3946.62,50,Cotton,5.0,65.1
2021,Andhra Pradesh,42,999.0,Black,38,Sprinkler,71468.51,50,Groundnut,6.0,77.59
2021,Uttar Pradesh,47,788.0,Laterite,36,Sprinkler,78473.94,50,Paddy,10.0,32.47
2021,Punjab,3,748.0,Alluvial,34,Furrow,8169.2,40,Wheat,7.0,30.39
2021,Tamil Nadu,6,1186.0,Laterite,36,Surface,1848.37,50,Cotton,5.0,70.98
2021,Assam,36,3145.0,Alluvial,27,Surface,48293.86,50,Tea,-6.0,174.09
2021,Assam,12,3199.0,Laterite,28,Surface,24498.9,50,Paddy,10.0,33.7
2021,Assam,22,3054.0,Laterite,36,Surface,25665.08,40,Jute,4.0,58.66
2021,Telangana,35,1019.0,Black,38,Sprinkler,49238.96,50,Groundnut,6.0,79.97
2021,West Bengal,45,1612.0,Alluvial,41,Basin,68293.63,40,Groundnut,6.0,71.66
2021,West Bengal,27,1750.0,Laterite,26,Surface,51663.64,50,Paddy,10.0,31.24
2021,Punjab,25,670.0,Black,36,Furrow,55817.99,50,Paddy,10.0,33.7
2021,West Bengal,47,2882.0,Laterite,41,Basin,61449.06,40,Groundnut,6.0,71.66
2021,Chhattisgarh,22,1063.0,Laterite,29,Drip,58017.71,60,Maize,0.3,26.24
2021,West Bengal,46,1866.0,Saline,30,Surface,26553.49,50,Greengram,5.0,106.26
2021,Punjab,27,772.0,Black,25,Drip,20183.13,60,Cotton,5.0,65.1
2021,Punjab,49,539.0,Black,23,Furrow,120743.36,50,Paddy,10.0,33.7
2021,Uttar Pradesh,38,982.0,Alluvial,43,Sprinkler,26265.35,50,Groundnut,6.0,65.72
2021,Andhra Pradesh,14,1049.0,Red,33,Drip,4821.2,50,Cotton,5.0,72.16
2021,Odisha,47,1673.0,Red,35,Basin,56049.17,40,Groundnut,6.0,79.97
2021,West Bengal,4,1591.0,Alluvial,33,Surface,8747.19,40,Paddy,10.0,31.24
2021,Odisha,14,1287.0,Red,40,Surface,22800.66,40,Paddy,10.0,36.17
2021,Tamil Nadu,13,1127.0,Laterite,33,Drip,13198.3,35,Groundnut,6.0,75.22
2021,Telangana,34,1165.0,Black,23,Basin,52127.45,45,Groundnut,6.0,79.97
2021,Andhra Pradesh,33,906.0,Red,43,Drip,7973.83,50,Cotton,5.0,72.16
2021,Andhra Pradesh,11,1150.0,Laterite,28,Basin,14651.61,45,Groundnut,6.0,77.59
2021,Tamil Nadu,20,910.0,Red,42,Sprinkler,11986.0,50,Groundnut,6.0,75.22
2021,Assam,42,2254.0,Laterite,37,Surface,72722.55,40,Paddy,10.0,33.7
2021,Assam,16,3452.0,Laterite,27,Basin,27369.42,50,Paddy,10.0,33.7
2021,Uttar Pradesh,3,1124.0,Black,33,Drip,805.97,50,Cotton,5.0,67.45
2021,Chhattisgarh,25,1132.0,Red,34,Sprinkler,59256.1,50,Paddy,10.0,32.47
2021,Telangana,49,1122.0,Black,43,Sprinkler,80817.61,50,Groundnut,6.0,79.97
2021,Uttar Pradesh,15,1071.0,Alluvial,30,Drip,45927.92,60,Paddy,10.0,32.47
2021,Chhattisgarh,27,1577.0,Laterite,33,Surface,51128.28,50,Paddy,10.0,32.47
2021,West Bengal,25,1479.0,Laterite,35,Surface,55721.28,50,Paddy,10.0,31.24
2021,Telangana,6,1100.0,Black,40,Drip,3485.21,50,Cotton,5.0,74.51
2021,Chhattisgarh,43,1073.0,Laterite,23,Drip,82279.1,60,Paddy,10.0,32.47
2021,Assam,35,2885.0,Alluvial,43,Basin,46707.22,40,Jute,4.0,58.66
2021,Chhattisgarh,3,1067.0,Red,31,Sprinkler,8158.13,50,Maize,0.3,26.24
2021,Chhattisgarh,16,1137.0,Laterite,38,Drip,30398.74,50,Paddy,10.0,32.47
2021,Tamil Nadu,38,867.0,Laterite,44,Drip,86791.1,35,Paddy,10.0,33.7
2021,Chhattisgarh,43,1427.0,Red,41,Basin,81531.13,50,Wheat,7.0,29.19
2021,Uttar Pradesh,30,967.0,Laterite,41,Sprinkler,50309.27,50,Paddy,10.0,32.47
2021,Telangana,9,861.0,Red,30,Drip,12754.14,45,Groundnut,6.0,79.97
2021,West Bengal,32,2033.0,Alluvial,35,Surface,58539.12,40,Paddy,10.0,31.24
2021,Uttar Pradesh,19,822.0,Alluvial,41,Drip,12297.85,50,Groundnut,6.0,65.72
2021,Telangana,32,1152.0,Red,39,Surface,73838.99,50,Paddy,10.0,36.17
2021,Assam,44,3120.0,Laterite,37,Basin,87190.58,40,Paddy,10.0,33.7
2021,Tamil Nadu,39,879.0,Red,38,Sprinkler,95712.9,50,Paddy,10.0,33.7
2021,Andhra Pradesh,50,1049.0,Laterite,44,Drip,41433.51,35,Groundnut,6.0,77.59
2021,Assam,46,2914.0,Red,33,Surface,43517.06,40,Tea,-6.0,174.09
2021,Uttar Pradesh,17,748.0,Laterite,44,Sprinkler,4425.25,40,Groundnut,6.0,65.72
2021,Uttar Pradesh,49,993.0,Laterite,39,Drip,110219.12,50,Paddy,10.0,32.47
2021,Uttar Pradesh,50,1077.0,Black,41,Drip,14399.23,50,Cotton,5.0,67.45
2021,Punjab,18,760.0,Alluvial,28,Furrow,9029.77,60,Cotton,5.0,65.1
2021,Chhattisgarh,45,1040.0,Red,32,Drip,98407.81,35,Paddy,10.0,32.47
2021,West Bengal,29,2145.0,Alluvial,28,Surface,4760.61,60,Cotton,5.0,65.1
2021,Andhra Pradesh,18,888.0,Black,26,Drip,24636.96,60,Paddy,10.0,34.94
2021,Odisha,14,1609.0,Laterite,36,Basin,12734.83,50,Groundnut,6.0,79.97
2021,Uttar Pradesh,45,1182.0,Black,35,Surface,21638.57,50,Greengram,5.0,100.38
2021,Tamil Nadu,27,1187.0,Laterite,42,Surface,16855.11,50,Groundnut,6.0,75.22
2021,Chhattisgarh,14,1470.0,Red,25,Basin,33039.88,45,Maize,0.3,26.24
2021,Odisha,12,1366.0,Laterite,39,Surface,13341.97,35,Groundnut,6.0,79.97
2021,West Bengal,33,2137.0,Saline,31,Surface,57262.32,40,Paddy,10.0,31.24
2021,Uttar Pradesh,48,971.0,Alluvial,28,Sprinkler,13307.15,50,Cotton,5.0,67.45
2021,Chhattisgarh,32,1393.0,Red,39,Surface,85441.16,50,Wheat,7.0,29.19
2021,Telangana,23,924.0,Black,42,Sprinkler,10346.64,35,Cotton,5.0,74.51
2021,Assam,37,2282.0,Laterite,25,Surface,67139.74,50,Paddy,10.0,33.7
2021,Andhra Pradesh,28,1186.0,Black,30,Surface,7146.51,60,Cotton,5.0,72.16
2021,Uttar Pradesh,30,607.0,Alluvial,35,Furrow,38499.65,50,Groundnut,6.0,65.72
2021,Punjab,32,570.0,Black,27,Sprinkler,14631.45,60,Cotton,5.0,65.1
2021,Punjab,33,651.0,Alluvial,35,Sprinkler,123054.76,40,Wheat,7.0,30.39
2021,Tamil Nadu,15,819.0,Red,30,Furrow,8037.23,45,Groundnut,6.0,75.22
2021,Tamil Nadu,40,993.0,Red,37,Sprinkler,47655.22,50,Groundnut,6.0,75.22
2021,Odisha,45,1350.0,Red,24,Basin,37507.34,50,Groundnut,6.0,79.97
2021,Odisha,13,1426.0,Laterite,41,Basin,25693.17,50,Paddy,10.0,36.17
2021,Assam,34,3169.0,Alluvial,28,Basin,81999.68,50,Paddy,10.0,33.7
2021,Tamil Nadu,24,975.0,Red,24,Drip,24888.54,45,Groundnut,6.0,75.22
2021,Andhra Pradesh,45,912.0,Red,38,Sprinkler,43089.58,35,Paddy,10.0,34.94
2021,Tamil Nadu,11,1116.0,Red,28,Drip,5185.83,60,Cotton,5.0,70.98
2022,Telangana,24,992.0,Black,43,Drip,42899.02,35,Groundnut,5.0,87.96
2022,Punjab,8,554.0,Black,33,Sprinkler,25452.73,50,Wheat,6.0,32.96
2022,Tamil Nadu,9,1196.0,Red,32,Surface,9750.78,50,Groundnut,5.0,82.7
2022,Assam,40,2284.0,Laterite,31,Basin,62311.14,50,Jute,5.0,65.57
2022,Telangana,15,1070.0,Black,43,Drip,8054.18,50,Cotton,0.12,78.85
2022,Andhra Pradesh,34,1134.0,Black,24,Drip,11118.17,45,Cotton,0.12,76.34
2022,West Bengal,37,1639.0,Saline,35,Surface,21781.92,50,Greengram,-7.0,104.74
2022,West Bengal,6,2613.0,Saline,35,Basin,2755.28,50,Greengram,-7.0,104.74
2022,Odisha,37,1551.0,Red,26,Basin,59369.09,60,Paddy,7.0,38.64
2022,Chhattisgarh,5,1161.0,Red,25,Surface,15244.06,60,Wheat,6.0,31.62
2022,Assam,38,2133.0,Alluvial,44,Surface,44668.16,50,Jute,5.0,65.57
2022,Chhattisgarh,31,1175.0,Laterite,28,Surface,80004.98,60,Maize,1.9,29.12
2022,Uttar Pradesh,50,677.0,Alluvial,35,Furrow,22280.96,50,Greengram,-7.0,98.91
2022,West Bengal,31,2836.0,Alluvial,35,Surface,4015.32,50,Cotton,0.12,68.8
2022,Odisha,13,1598.0,Red,32,Basin,3695.09,50,Cotton,0.12,78.85
2022,Punjab,38,513.0,Alluvial,32,Drip,121659.09,40,Wheat,6.0,32.96
2022,Tamil Nadu,7,1161.0,Laterite,28,Surface,2432.39,60,Cotton,0.12,75.08
2022,Tamil Nadu,22,924.0,Red,37,Drip,60291.69,50,Paddy,7.0,35.95
2022,West Bengal,33,1693.0,Laterite,26,Surface,65998.92,60,Paddy,7.0,33.27
2022,Tamil Nadu,44,989.0,Red,36,Drip,47545.85,50,Groundnut,5.0,82.7
2022,Tamil Nadu,35,837.0,Red,39,Furrow,86007.82,50,Paddy,7.0,35.95
2022,West Bengal,29,1346.0,Alluvial,34,Surface,57026.38,40,Groundnut,5.0,78.74
2022,Chhattisgarh,34,1259.0,Red,24,Basin,58230.34,60,Paddy,7.0,34.6
2022,Tamil Nadu,27,979.0,Laterite,39,Drip,21888.28,50,Groundnut,5.0,82.7
2022,Tamil Nadu,25,901.0,Laterite,38,Drip,39104.77,35,Groundnut,5.0,82.7
2022,Andhra Pradesh,43,888.0,Red,44,Drip,43514.96,50,Paddy,7.0,37.29
2022,Punjab,34,741.0,Alluvial,28,Sprinkler,96981.89,50,Paddy,7.0,35.95
2022,Chhattisgarh,8,1079.0,Laterite,37,Sprinkler,18547.03,35,Maize,1.9,29.12
2022,Telangana,20,1158.0,Black,26,Basin,53676.8,60,Paddy,7.0,38.64
2022,West Bengal,34,2716.0,Laterite,41,Basin,50994.43,50,Groundnut,5.0,78.74
2022,West Bengal,21,2756.0,Alluvial,34,Basin,32250.21,50,Groundnut,5.0,78.74
2022,Punjab,28,600.0,Black,38,Drip,111956.47,50,Wheat,6.0,32.96
2022,West Bengal,12,2195.0,Laterite,28,Basin,2092.91,60,Cotton,0.12,68.8
2022,Chhattisgarh,43,1268.0,Red,37,Surface,125682.92,50,Wheat,6.0,31.62
2022,Chhattisgarh,15,1440.0,Red,29,Surface,42496.45,60,Maize,1.9,29.12
2022,Chhattisgarh,36,1454.0,Red,28,Basin,84099.26,60,Wheat,6.0,31.62
2022,Odisha,34,1301.0,Red,35,Basin,10588.13,40,Cotton,0.12,78.85
2022,West Bengal,35,2000.0,Saline,40,Basin,16374.3,40,Greengram,-7.0,104.74
2022,Chhattisgarh,14,1534.0,Red,31,Basin,26217.9,50,Paddy,7.0,34.6
2022,West Bengal,22,1862.0,Saline,35,Basin,46735.34,40,Paddy,7.0,33.27
2022,Uttar Pradesh,6,901.0,Alluvial,23,Drip,3312.66,60,Greengram,-7.0,98.91
2022,Telangana,15,976.0,Red,25,Drip,8643.33,60,Cotton,0.12,78.85
2022,Assam,32,2060.0,Laterite,23,Surface,34024.11,60,Jute,5.0,65.57
2022,Chhattisgarh,4,1334.0,Laterite,36,Surface,11646.24,50,Wheat,6.0,31.62
2022,Odisha,32,1393.0,Laterite,24,Surface,6460.09,60,Cotton,0.12,78.85
2022,Punjab,14,651.0,Alluvial,35,Furrow,7511.64,40,Cotton,0.12,68.8
2022,Andhra Pradesh,9,1124.0,Red,31,Sprinkler,13123.81,35,Groundnut,5.0,85.32
2022,Odisha,36,1393.0,Red,43,Surface,17848.28,50,Groundnut,5.0,87.96
2022,Uttar Pradesh,16,788.0,Black,44,Furrow,21933.83,40,Paddy,7.0,34.6
2022,Odisha,29,1725.0,Red,28,Surface,20202.73,50,Groundnut,5.0,87.96
2022,Assam,4,3448.0,Laterite,36,Basin,5620.09,40,Jute,5.0,65.57
2022,Punjab,47,787.0,Alluvial,33,Sprinkler,122368.47,50,Paddy,7.0,35.95
2022,Uttar Pradesh,11,605.0,Laterite,43,Drip,11284.04,40,Groundnut,5.0,72.16
2022,Uttar Pradesh,40,607.0,Laterite,27,Sprinkler,82075.03,60,Paddy,7.0,34.6
2022,Andhra Pradesh,15,1013.0,Laterite,38,Sprinkler,28162.81,50,Groundnut,5.0,85.32
2022,Uttar Pradesh,8,924.0,Black,42,Sprinkler,3819.15,40,Greengram,-7.0,98.91
2022,Tamil Nadu,43,983.0,Laterite,40,Sprinkler,52578.53,50,Groundnut,5.0,82.7
2022,Uttar Pradesh,10,882.0,Alluvial,33,Sprinkler,5565.19,50,Greengram,-7.0,98.91
2022,Chhattisgarh,20,1058.0,Laterite,29,Drip,43078.58,60,Paddy,7.0,34.6
2022,Odisha,20,1631.0,Laterite,41,Basin,24573.26,40,Paddy,7.0,38.64
2022,West Bengal,40,1820.0,Alluvial,28,Surface,24916.85,50,Greengram,-7.0,104.74
2022,Odisha,40,1211.0,Red,41,Surface,80038.34,50,Paddy,7.0,38.64
2022,West Bengal,24,1696.0,Alluvial,36,Surface,13739.76,40,Greengram,-7.0,104.74
2022,Tamil Nadu,38,808.0,Laterite,44,Drip,11670.62,35,Cotton,0.12,75.08
2022,Andhra Pradesh,41,1081.0,Red,26,Drip,77296.48,45,Groundnut,5.0,85.32
2022,Odisha,19,1797.0,Laterite,30,Surface,5554.38,60,Cotton,0.12,78.85
2022,Andhra Pradesh,35,868.0,Laterite,32,Sprinkler,58281.65,50,Groundnut,5.0,85.32
2022,Tamil Nadu,5,914.0,Laterite,41,Drip,4026.08,35,Groundnut,5.0,82.7
2022,Assam,3,2583.0,Alluvial,25,Basin,5502.12,60,Paddy,7.0,35.95
2022,Punjab,17,638.0,Black,26,Sprinkler,48779.78,60,Paddy,7.0,35.95
2022,Uttar Pradesh,15,793.0,Black,40,Sprinkler,14258.67,40,Groundnut,5.0,72.16
2022,Odisha,4,1715.0,Red,43,Basin,1781.27,35,Groundnut,5.0,87.96
2022,Andhra Pradesh,27,940.0,Black,33,Drip,6982.91,35,Cotton,0.12,76.34
2022,Chhattisgarh,2,1232.0,Laterite,32,Surface,5247.27,50,Wheat,6.0,31.62
2022,Odisha,22,1547.0,Red,44,Basin,41340.85,50,Paddy,7.0,38.64
2022,Chhattisgarh,35,1403.0,Red,38,Basin,60656.6,35,Paddy,7.0,34.6
2022,Telangana,1,1039.0,Laterite,29,Drip,2090.12,45,Groundnut,5.0,87.96
2022,Chhattisgarh,43,1578.0,Red,43,Surface,77094.76,35,Paddy,7.0,34.6
2022,West Bengal,39,2743.0,Alluvial,41,Surface,18582.89,40,Greengram,-7.0,104.74
2022,Uttar Pradesh,31,644.0,Laterite,29,Drip,52706.02,60,Groundnut,5.0,72.16
2022,Andhra Pradesh,4,880.0,Red,40,Drip,1271.92,35,Cotton,0.12,76.34
2022,Andhra Pradesh,44,1047.0,Black,39,Drip,101037.39,50,Groundnut,5.0,85.32
2022,Chhattisgarh,33,1061.0,Red,40,Drip,73993.88,50,Paddy,7.0,34.6
2022,Andhra Pradesh,14,990.0,Red,32,Drip,38083.31,50,Paddy,7.0,37.29
2022,Tamil Nadu,23,1189.0,Red,35,Basin,23065.19,50,Groundnut,5.0,82.7
2022,Chhattisgarh,44,1144.0,Red,34,Sprinkler,120478.87,35,Maize,1.9,29.12
2022,Tamil Nadu,12,1199.0,Laterite,38,Basin,25680.48,50,Paddy,7.0,35.95
2022,Odisha,32,1622.0,Laterite,31,Surface,29227.47,35,Groundnut,5.0,87.96
2022,Andhra Pradesh,48,1168.0,Laterite,35,Basin,83239.81,35,Groundnut,5.0,85.32
2022,Odisha,32,1642.0,Laterite,23,Surface,7251.24,45,Cotton,0.12,78.85
2022,Uttar Pradesh,4,1178.0,Alluvial,33,Basin,1097.37,50,Cotton,0.12,71.32
2022,Odisha,22,1381.0,Red,28,Basin,26114.47,50,Groundnut,5.0,87.96
2022,Chhattisgarh,6,1201.0,Red,41,Surface,12380.89,50,Maize,1.9,29.12
2022,Punjab,44,609.0,Alluvial,32,Furrow,109422.89,50,Paddy,7.0,35.95
2022,Punjab,36,664.0,Alluvial,43,Sprinkler,20631.42,40,Cotton,0.12,68.8
2022,Assam,13,2715.0,Alluvial,25,Basin,33385.16,50,Paddy,7.0,35.95
2022,Chhattisgarh,19,1352.0,Laterite,28,Basin,54100.8,60,Wheat,6.0,31.62
2022,Telangana,2,1002.0,Red,37,Drip,1009.24,50,Cotton,0.12,78.85
2022,West Bengal,32,2140.0,Alluvial,30,Surface,5478.52,60,Cotton,0.12,68.8
2022,Assam,10,3425.0,Laterite,40,Surface,15869.32,40,Paddy,7.0,35.95
2022,Chhattisgarh,45,1534.0,Laterite,23,Surface,92911.65,60,Maize,1.9,29.12
2022,Assam,20,2495.0,Red,41,Basin,18619.51,40,Tea,4.0,214.97
2022,Tamil Nadu,26,914.0,Laterite,42,Drip,23428.19,50,Groundnut,5.0,82.7
2022,Punjab,17,575.0,Black,38,Drip,61139.3,40,Wheat,6.0,32.96
2022,Telangana,3,1118.0,Laterite,28,Sprinkler,7594.12,60,Paddy,7.0,38.64
2022,Odisha,35,1202.0,Red,44,Basin,30131.45,40,Groundnut,5.0,87.96
2022,Odisha,44,1523.0,Laterite,39,Surface,63280.24,50,Paddy,7.0,38.64
2022,Telangana,48,1083.0,Red,44,Drip,22308.43,35,Cotton,0.12,78.85
2022,Telangana,30,947.0,Black,33,Sprinkler,17525.4,50,Cotton,0.12,78.85
2022,Chhattisgarh,5,1134.0,Laterite,32,Drip,12678.09,50,Paddy,7.0,34.6
2022,Chhattisgarh,23,1250.0,Laterite,38,Basin,47089.03,50,Paddy,7.0,34.6
2022,Chhattisgarh,46,1401.0,Laterite,39,Basin,101168.47,50,Paddy,7.0,34.6
2022,Assam,44,3461.0,Alluvial,36,Basin,57082.96,40,Jute,5.0,65.57
2022,Uttar Pradesh,13,720.0,Black,24,Furrow,3735.18,60,Cotton,0.12,71.32
2022,Uttar Pradesh,19,881.0,Black,28,Furrow,51287.28,60,Paddy,7.0,34.6
2022,Punjab,27,668.0,Black,39,Furrow,63789.26,40,Paddy,7.0,35.95
2022,Punjab,37,517.0,Black,34,Sprinkler,78449.03,40,Paddy,7.0,35.95
2022,Punjab,5,679.0,Black,37,Furrow,16591.92,40,Wheat,6.0,32.96
2022,West Bengal,3,2457.0,Alluvial,26,Basin,5548.03,60,Groundnut,5.0,78.74
2022,Chhattisgarh,41,1496.0,Red,42,Basin,72241.85,50,Maize,1.9,29.12
2022,Punjab,21,512.0,Alluvial,28,Drip,63972.63,50,Wheat,6.0,32.96
2022,Odisha,43,1737.0,Red,27,Surface,97869.85,50,Paddy,7.0,38.64
2022,Telangana,20,902.0,Laterite,34,Sprinkler,41184.65,50,Paddy,7.0,38.64
2022,Telangana,28,1096.0,Black,26,Drip,75570.08,60,Paddy,7.0,38.64
2022,Assam,15,2455.0,Laterite,42,Surface,16621.93,40,Jute,5.0,65.57
2022,Chhattisgarh,35,1077.0,Laterite,24,Drip,91874.21,45,Maize,1.9,29.12
2022,Tamil Nadu,36,1047.0,Red,43,Drip,106958.19,50,Paddy,7.0,35.95
2022,Uttar Pradesh,6,714.0,Black,25,Furrow,3168.1,60,Greengram,-7.0,98.91
2022,Punjab,36,622.0,Black,26,Furrow,17715.6,60,Cotton,0.12,68.8
2022,Uttar Pradesh,35,849.0,Alluvial,24,Sprinkler,84801.72,60,Paddy,7.0,34.6
2022,Odisha,16,1487.0,Red,43,Basin,11689.23,40,Groundnut,5.0,87.96
2022,Punjab,22,554.0,Alluvial,34,Drip,62055.62,40,Wheat,6.0,32.96
2022,Andhra Pradesh,40,1120.0,Red,39,Drip,10632.18,50,Cotton,0.12,76.34
2022,Odisha,45,1386.0,Laterite,38,Surface,9825.09,35,Cotton,0.12,78.85
2022,Tamil Nadu,43,967.0,Laterite,38,Drip,16358.74,35,Cotton,0.12,75.08
2022,Chhattisgarh,39,1087.0,Laterite,40,Drip,101131.05,50,Maize,1.9,29.12
2022,Chhattisgarh,32,1061.0,Laterite,27,Drip,76587.48,45,Maize,1.9,29.12
2022,Assam,14,2197.0,Alluvial,38,Surface,20941.81,40,Jute,5.0,65.57
2022,Uttar Pradesh,33,612.0,Alluvial,24,Furrow,14706.08,60,Greengram,-7.0,98.91
2022,Uttar Pradesh,13,948.0,Black,25,Drip,3500.81,60,Cotton,0.12,71.32
2022,Chhattisgarh,34,1009.0,Red,37,Sprinkler,72057.57,50,Maize,1.9,29.12
2022,Telangana,44,1137.0,Black,36,Drip,114806.93,50,Paddy,7.0,38.64
2022,Punjab,47,716.0,Alluvial,37,Sprinkler,117722.51,40,Paddy,7.0,35.95
2022,Odisha,11,1702.0,Laterite,41,Surface,15138.95,35,Paddy,7.0,38.64
2022,Tamil Nadu,7,1199.0,Red,29,Basin,2390.42,60,Cotton,0.12,75.08
2022,Assam,22,2777.0,Red,30,Surface,23025.46,50,Tea,4.0,214.97
2022,Uttar Pradesh,23,995.0,Laterite,25,Sprinkler,58441.92,60,Paddy,7.0,34.6
2022,Punjab,26,626.0,Alluvial,39,Sprinkler,16856.49,40,Cotton,0.12,68.8
2022,Telangana,50,1140.0,Laterite,31,Drip,105034.36,50,Groundnut,5.0,87.96
2022,Andhra Pradesh,29,906.0,Black,29,Drip,52887.13,60,Paddy,7.0,37.29
2022,Telangana,15,865.0,Black,40,Drip,46756.84,50,Paddy,7.0,38.64
2022,Assam,13,3467.0,Red,39,Surface,15251.33,40,Tea,4.0,214.97
2022,Odisha,5,1427.0,Red,29,Surface,5567.11,45,Groundnut,5.0,87.96
2022,Uttar Pradesh,37,1109.0,Black,31,Drip,77362.2,40,Groundnut,5.0,72.16
2022,Punjab,8,745.0,Alluvial,36,Furrow,28284.29,50,Wheat,6.0,32.96
2022,Odisha,34,1421.0,Laterite,24,Basin,40253.92,60,Groundnut,5.0,87.96
2022,Uttar Pradesh,6,797.0,Laterite,41,Drip,7667.28,50,Groundnut,5.0,72.16
2022,Telangana,37,972.0,Black,32,Drip,48526.42,35,Groundnut,5.0,87.96
2022,Uttar Pradesh,36,647.0,Laterite,38,Sprinkler,60313.52,50,Paddy,7.0,34.6
2022,Punjab,35,603.0,Black,25,Furrow,95448.04,60,Paddy,7.0,35.95
2022,Andhra Pradesh,4,1006.0,Black,31,Sprinkler,12337.41,50,Paddy,7.0,37.29
